bin,shortcode,created_at,text
2017-00,BTngSw2lkQM,1493787341,요기 어때요? 저도 아이랑 가볼까하는데!!!
2017-00,BTnfs4iF9VT,1493862263,앗 보러오셨군요!! 감사합니다 ㅠㅠ 전 6일에 지킴이라.. 담엔 꼭 뵈어요~!
2017-00,BTmAroglNng,1493736863,그 여우피규어 작가는 온다던데. 실물 완전 궁금함
2017-00,BTngAwsFew-,1494050500,아이고 이뻐라 진짜 신난표정😆
2017-00,BTnfp7slCV3,1493789089,Nice to meet you
2017-00,BTRClZPlEhO,1493097860,어디서 사셨어용 넘나 이쁘네요♡!
2017-00,BTRClZPlEhO,1493116413,ㅋㅅㅋ 아항 장기동 주민
2017-00,BTRClZPlEhO,1493116425,감사합니다
2017-00,BTQEHvtF-t9,1493018651,사진을 보면서 입으로 소릴내고있음 츄츄차차 츄츄차차
2017-00,BTRCsSjlsmW,1493033386,"아니 세상에서 종이책이 없어질 줄 알았는데, 교X문고에는 아직도 사람이 한가득!!"
2017-00,BTLsKZRFFON,1492853866,ㅎㅎㅎ 인형하고 커플로 입은건가 하연이기에 가능 ㅎ
2017-00,BTLsKZRFFON,1493033433,세트... 갖고싶다고 남편에게 말해줌 탐나는 set
2017-00,BTJMoAuFhvs,1492773678,#steampunk
2017-00,BTJNcmtFknt,1492780731,아방가르드하다!! 완전 디폴의상임!!
2017-00,BS8ZQYylnBv,1492341991,아...호수공원 ㅠㅠㅠㅠㅠㅠㅠ
2017-00,BS8ZQYylnBv,1492342299,못 가죠 돈이 없어요 ㅠㅠㅠㅠㅠㅠㅠㅠ
2017-00,BS8ZQYylnBv,1492343649,내 이모 ㅎㅎ
2017-00,BTJMG7kFSoH,1492769894,얘한테 더 잘어울리는듯ㅎ
2017-00,BS-NNhBFNba,1492403709,😋😋😋
2017-00,BS5Y5dOlI0R,1492256200,즐거운오늘이엇구낭♥
2017-00,BSsxqEblFRn,1491817382,뭔가 건강해보여요!!!신메뉴인가요?
2017-00,BSsxqEblFRn,1491818649,시금치라떼인가 ㅎㅎ
2017-00,BS2HTyulEyG,1492228079,❤
2017-00,BStR9R4FZ2m,1491834622,파마를 시켜서 보호막으로 설정해 쓰길 ㅎㅎ
2017-00,BStR9R4FZ2m,1491891051,Pretty awesome!
2017-00,BS1D5lNFZpk,1492325443,Is this the last release?! I also ordered one❤️️
2017-00,BS1D5lNFZpk,1492329985,"@iwantafriend I meant doll, Mabelle😆 outfits I make myself 😉"
2017-00,BS1D5lNFZpk,1492332557,@iwantafriend I ordered another a couple of months ago ❤️️
2017-00,BS1D5lNFZpk,1492334512,"Yes, I am also addicted... Mabelle and Colette 3, Fepe 2.6, Manon 4.3 and now I'm thinking about these 2.2 beauties Gian and Modigli 🌸"
2017-00,BS1D5lNFZpk,1492339228,@iwantafriend I also would like to stick to 3 size... the only thing I started to collect from the end of 2016 and missed the Gian and Modigli 3.0 preorder and now I am impatient 😁Also this little gian they just released looks so adorable 😍
2017-00,BSsjYXHFEx_,1491808751,아 ~~~ 맛 이 좋을 듯 🤗😋
2017-00,BSsjYXHFEx_,1491809134,@iwantafriend 청송 근처시겠군요! 김포에 사신다고 하신 듯 해서요!!! ^^ 🤗😋
2017-00,BSsjYXHFEx_,1491817775,케이크랑 딸기쥬스 넘 맛있겠어요. 배 부른데도 먹고 싶어요
2017-00,BSsjYXHFEx_,1491826864,밀크티도 맛나는데!!
2017-00,BSsjYXHFEx_,1491827196,보고싶다 친구야!!
2017-00,BSxiDh7FpC5,1492089499,Sweet 😊😊😊
2017-00,BSxiPHFFMhr,1492161080,피카츄다!!
2017-00,BSxiPHFFMhr,1492167040,내 저 햇살이에요
2017-00,BSxiPHFFMhr,1492167044,ㅎㅎ
2017-00,BSxiPHFFMhr,1492167057,@iwantafriend 하연이??
2017-00,BSkuvDfFf5s,1491547718,민희다!!!
2017-00,BSkuvDfFf5s,1491575347,@iwantafriend 자동차 이름을 ㅋㅋ 미니쿠퍼를 그렇게 ㅎㅎ
2017-00,BSkuvDfFf5s,1491600928,@iwantafriend ㅋㅋ 🤣 올드 안하실 듯
2017-00,BSqbQdjFvLo,1491737912,핑크머리랑 기모노랑 잘어울려요~뒤에 벚꽃이 있었음 저 좋았을텐데....
2017-00,BSqbQdjFvLo,1491740212,엠디디는 너무 커. 남들앞애서 너무 튀게 하는 크기의 인형이여. 후딱 찍고 집어넣을수도 없도
2017-00,BSqbQdjFvLo,1491742349,울집 잔디밭을 빌려드리리다
2017-00,BSStr2XFEzY,1490960389,머리로 선거야? 절묘하고 이쁘당
2017-00,BSStr2XFEzY,1490975119,헤어로군. 정확한지적이군
2017-00,BSStJv8l8_C,1490960434,의외로 이쁘다 뽀글머리 엄마들이 뽀글머리를 하는 이유가 여기있엇던가?
2017-00,BSdxjf4lFCe,1491315928,충격많이 받았겟다 으~~~!!!!
2017-00,BSQe_rwA_QI,1490874495,읔.... 심장에 무리가 온다 심쿵 뒷테..
2017-00,BSQfOVcAaS0,1490869280,아~~~~사야하나 고민되네요~~~ㅎㅎㅎ
2017-00,BSQfOVcAaS0,1490874443,@j.young_lim 서모다를 들락거렸답니다 ㅋㅋ 마구 고민하세용^^
2017-00,BSQ5BEdAtqM,1490924135,조촐하지 않았어 거했어!!! 아직도 배부른기분이야♥
2017-00,BSQfUm_gq0N,1490874388,굿초이스!
2017-00,BSKsRrAlaaZ,1490674328,앗~올리비아 좋아하시는 군요!! 정말 귀여운 애들이죵!!! 올리비아~입성 축하드립니다~~ㅎ
2017-00,BSKsRrAlaaZ,1490677583,아~~~~올리비아~~~~~~~🤤
2017-00,BSKsRrAlaaZ,1490699737,우오오오옷 부럽소!!!
2017-00,BSKsRrAlaaZ,1490700501,@iwantafriend ㅎㅎㅎㅎㅎ
2017-00,BSKsRrAlaaZ,1490701103,나도 사고싶당~~ 잘올꺼야 오면 구경 찜!
2017-00,BSQfIOvAQzF,1490872475,대박 서모다에 있군요!! 저도 가봐야겠어요 정보 감사합니다!!
2017-00,BSQfIOvAQzF,1490873469,@iwantafriend 오오 감사합니다!
2017-00,BSOhjT4lisc,1490842639,구경가고싶네요 짱이다요
2017-00,BSN7VQwlNvI,1490781568,아빠일찍왓나봐 힘내구 내일연락줘!!!
2017-00,BSN7VQwlNvI,1490787883,저랑 같은 동네 주민이시네염ㅋㅋ
2017-00,BSArcXmlm48,1490338293,Cute!!!
2017-00,BSArcXmlm48,1490355543,쏴리 ^^;; 내가 좀 엉터리얌 ㅎㅎㅎ
2017-00,BR6KMril44D,1490164322,모하나 생각나는😅🤔
2017-00,BRxo4jdl6Xw,1489920426,꺄앙 이뿐이❤️
2017-00,BRz3NbcFUPj,1489936737,This is cool
2017-00,BRyBRlEFDl_,1489844623,우리 룸박스를 확장해서 모든 가구를 배치해보아요~😆
2017-00,BRyBRlEFDl_,1489853225,나 이케아 언제가지(T^T)
2017-00,BRzpdLYlp3u,1489916685,햇살이를 통해 들은 철판아이스크림이구만 ㅎ
2017-00,BRzpdLYlp3u,1489921348,이억만리 떨어져있지만 같은걸 여전히 공유하는 유투브세대다 ㅎㅎ 이 아이들은 ㅎㅎ
2017-00,BRzpdLYlp3u,1489938279,Lovely post
2017-00,BRz3BYWlzVU,1489937462,super =)
2017-00,BRsvNXLF1X-,1489678883,아....마음이 무거워지네요.....
2017-00,BRlFKIxlXB2,1489427811,이 아이가 그 아이로군. 갈색눈으로 시도해봐. 새침함이 좀 가라앉도록 ㅎㅎ
2017-00,BRZn84xg90c,1489038371,설겆이 하는 그녀 눈빛이 아련 ㅜ
2017-00,BRDpWg_laVr,1488328155,오옷 립밤이랑 핸드크림케이스로 만든거야? 머찜 넌 깜짝상자같아^^
2017-00,BRDpWg_laVr,1488328210,오비츠 검정바디는 이럴때 쓰는구나 나으 백과사전^^
2017-00,BRDpWg_laVr,1488333838,나도가지고싶어 뚫어줘~~~어서사는겨~~~~
2017-00,BRDpWg_laVr,1488351519,답글이제봣네 응 공구해서 제작판매♥♥ 머리만♥ ㅋ 일단 내꺼!
2017-00,BRDpWg_laVr,1488351537,드릴말고 내꺼로해보자
2017-00,BRMuudXF69S,1488595070,너무 이뻐요!!!
2017-00,BRMuudXF69S,1488600052,@iwantafriend 넵 언젠가 대바늘 패턴에도 도전을 ㅎ
2017-00,BQ2sS3Flv0i,1487877110,Cute and nice page. Maybe youll enjoy some of our cute inspired art
2017-00,BQ_-a5XlFiD,1488199250,결국 제일 맘에든 룸박스를 자주쓰게 되는듯♥
2017-00,BRCyhb8lted,1488262959,뒷모습 닉인줄 알았어요
2017-00,BQ2sNC5FVys,1487854019,너무 귀엽네요 ㅋㅋㅋㅋ 직접 만드신 옷인가요???
2017-00,BQ2rSJYlI_u,1487853617,외화에서 바로 나온 것 같은😍😍
2017-00,BQv-l3XFnBP,1487631405,옴마야😂
2017-00,BQzXvayFx-c,1487777199,이메일 성공 하셨나요!!✨
2017-00,BQpCOcpFyyO,1487402976,늘 느끼는거지만 입력이 많아야 출력도 많지만 많은정보를 해석하는 능력은.... 본받을만하다 활용능력에 바이런은 정말 멋진조합이야!!👍
2017-00,BQIQvJ8jNWi,1486297761,반반ㅎㅎ🐰🐼
2017-00,BQsSE8aFuu5,1487510998,푸쉬업중이신가? 근육질되것는데~♥
2017-00,BQmO-JzFFhO,1487343215,옷도 광고해줭♥
2017-00,BQfVuVYjXm6,1487091461,갔다왓구나(T^T)  낼 얼루가지?
2017-00,BQIPu6dDMvd,1486367741,이쁘다 사랑스럽다♥♥
2017-00,BQIPsDuDkX-,1486367728,너대신 뜨는구나^^
2017-00,BQIP7GZjV4V,1492294173,They are amazing 💝
2017-00,BQIQWHUDR92,1486297563,Lovely colour!
2017-00,BPJZ5hbjeNz,1484214130,이렇게 꾸미고 결국 장보는건가. 여자의 운명이라니 ㅜㅜ
2017-00,BP-WJZ7jkrX,1486004729,블루미 들이셨네요 >ㅁ<
2017-00,BP4-aWDDJrc,1485784667,흐흐 😣요게 쉽나요.😱
2017-00,BPhhl6EDvqb,1484996819,😘❤️
2017-00,BPKcTCejDCJ,1484222273,어머 ㅋㅋ순간 얘는 몇로란가 했는데 뽀양이님댁 육번이♡♡♡
2017-00,BPKcTCejDCJ,1484272123,very nice
2017-00,BPfhy-LjTy8,1484931034,화이팅🤗
2017-00,BPfhy-LjTy8,1484931669,@iwantafriend 뭔가 벌써부터 주말 갈까봐 시간 아까워서 못 자고 있어요 😣
2017-00,BPfhy-LjTy8,1484981439,홧팅!!! 나도 만들고싶지만 역시 방학. 낮에 지쳐 밤에 잔다. 주말은 남편잔업따라 공장(T^T)  빨리 3월이오길...
2017-00,BPJZbEqDlKY,1484194982,샌디에게 겨자색이 너무 예쁘요👍🏻
2017-00,BPC_liKjC_z,1484025774,@iwantafriend 리틀푸리프 의상이요
2017-00,BPIGO6qjVKP,1484179209,너무 이뻐요^^*
2017-00,BPIV9kxj-AC,1484151384,저도요 ㅋㅋ
2017-00,BPIV9kxj-AC,1484154052,꼬매는 양쪽 끝코를 겉뜨기로 만들어서 겉뜨기로 꼬매 ㅋㅋ 어차피 걔넨 시접으로 사라질거잖아 ㅎㅎ
2017-00,BPIV9kxj-AC,1484154465,@iwantafriend 컨티넨탈로 바꾸면 겉뜨기 안뜨기 교환이 너무 용이하다 풉 안듣겠지만 또 ㅋㅋ
2017-00,BO9QJ4jDvpZ,1483779725,너무 너무 멋졌던 부스👍
2017-00,BOzdSW3DyfT,1483450885,Happy  New  Year🎍🌄❄❄～🍸✨🍸
2017-00,BOzdHw_D_-r,1483463123,의상이 너무 예뻐요! 😊 클래식한 느낌이 클라라한테 참 잘 어울리네요! 🌸🌸
2017-00,BO1Rh0pDgXI,1483517765,💜✨
2017-00,BO1Rh0pDgXI,1483549176,🔥
2017-00,BOwGpZwjOU4,1483338449,어머 이런 금손을 봤나 ㅠㅠㅠㅠㅠㅠㅠ 존경합니다 너무 이뻐요
2017-00,BOwGpZwjOU4,1483338567,👍🏻저도 뜨개를 다시 시작해야하는데 말이죠~~~ㅎㅎㅎㅎ
2017-00,BOwGpZwjOU4,1483338615,실뭉 빨리보고깊우여 ㅠㅠ
2017-00,BLZzvDdj9eK,1486592022,Made my day
2017-00,BPfahJ2DW9p,1484927282,wireless
2017-00,BPfahJ2DW9p,1484966383,😂😂😂😂😂
2017-00,BVg4wVmnUJA,1497861160,Nice pic!
2017-00,BVg4wVmnUJA,1497861286,👏🏼👏🏼👏🏼
2017-00,BS26ggzFrpJ,1492843521,It was really grate at JAPAN!
2017-00,BS26ggzFrpJ,1492843534,See you guys at HK!
2017-00,BS26ggzFrpJ,1492843630,@ifoskateboard #ifoskateboard @9five_japan
2017-00,BP-ARAPDRm5,1485952099,😘
2017-00,BS23ryYFiwx,1492155700,#everyonelikesyou
2017-00,BS23ryYFiwx,1492155995,#thosepeoplelikeyou
2017-00,BS23ryYFiwx,1492168647,好正呀長場雄😩
2017-00,BS23ryYFiwx,1492180742,Say hi to him for me 😎😎😎
2017-00,BRloH9OhJ1G,1489434280,佢老mo 都幾識食
2017-00,BRloH9OhJ1G,1489485476,雄一😭😭😭😭
2017-00,BRloH9OhJ1G,1490124574,😊😊
2017-00,BU8KPmgALqH,1496689214,I tried to solve it but couldn't.
2017-00,BUiTUX8gpPZ,1496431086,That looks like some kind of spalted wood
2017-00,BRj8Dy_A7D5,1489376079,Another project Joe?😆
2017-00,BS7P54XAkox,1492306872,Nice one Joe 😊
2017-00,BS7P54XAkox,1492325835,Wowsers.
2017-00,BS7QEcEATNx,1492357779,Gorgeous!  Love the composition.
2017-00,BR3C0JOA1D7,1490017087,Looks like a very interesting place to shoot 😊
2017-00,BQY2sS3DMO3,1486857852,This project has got me intrigued Joe 😁
2017-00,BQViBM8jNbC,1486863600,!!!!!!!!!!
2017-00,BQWujHkjcpN,1486784519,Just finished playing with Kristie's nephew. He loved it!!
2017-00,BQWujHkjcpN,1486826736,wow. this is amazing.
2017-00,BQWujHkjcpN,1486839891,Where do you find the wood you use?
2017-00,BPVH3M5j4O_,1484598220,Ouch!  That looks familiar.
2017-00,BOzcQSqj3XJ,1483473489,Do you have a day job anymore?
2017-00,6NLKejjdty,1486550389,Wow!!!
2017-00,5BIphMjdsM,1486550438,This is awesome!
2017-00,BUkTRI9FtJO,1495842601,Ha ha. Surprised it wasn't a ginger ale and a heath bar.
2017-00,BUKWkKbFCMN,1494981801,Good job buddy!
2017-00,BUKWkKbFCMN,1495163611,I wanna see the video of him up there lol 😂
2017-00,BTeUnYhle9Q,1493789929,💛
2017-00,BNnTnQaAfoU,1493422307,GREAAAT! Follow me! :-)
2017-00,BSFTJJrjN7e,1494578935,😃✌!!
2017-00,BSFTJJrjN7e,1497415531,Very interesting photo!!!
2017-00,BTPtbxdjVQm,1492993800,"Hi  kakashi23,  nice picture!"
2017-00,BTPtbxdjVQm,1492995468,Awesome picture @kakashi23
2017-00,BTPtbxdjVQm,1498553471,"kakashi23 - Michael, Curtidas de graça no www.igseguidores .com (27/06 05:51) #19neVoxeaX"
2017-00,BSFSXW1DkX6,1490535219,Wow!
2017-00,BSFSXW1DkX6,1490657176,This picture is mesmerizing!
2017-00,BQ9_ezjj3-7,1488138086,Ah the love of my  life😘
2017-00,BQ9_ezjj3-7,1488208037,Nice! Keep it coming!
2017-00,BQ9_ezjj3-7,1488791691,Nice! 🙌
2017-00,BQ9_ezjj3-7,1489604668,Amazing!
2017-00,BQ9_ezjj3-7,1490018014,Gang gang gang! Follow us
2017-00,BV8ygBIjx9b,1498822232,Flowsssisouuut 🌼🌻🌷🌸❤️
2017-00,BSTfp3FjWOA,1490968510,Incredible. 👏🏽👏🏽👏🏽
2017-00,BSTfp3FjWOA,1491001540,Very sweet!
2017-00,BSTfp3FjWOA,1491022061,That is spectacular.
2017-00,BSTfp3FjWOA,1491049198,Good shot
2017-00,BSTfp3FjWOA,1491071026,Unreal!
2017-00,BSTfp3FjWOA,1491922589,True that!
2017-00,BQt6EDJDImr,1487560428,I wanna go!!!!!!!
2017-00,BQt6EDJDImr,1487561204,We love this! 💚
2017-00,BPcygD9AEsW,1484841194,Purrrrty
2017-00,BPcygD9AEsW,1485368929,Nice
2017-00,BPcygD9AEsW,1485908051,awesome
2017-00,BPcygD9AEsW,1485934733,😸 😸 😸
2017-00,BOIfBNwgFoZ,1493249934,🎯
2017-00,BP_XMFpAPxx,1486002397,What are you going to school for?
2017-00,BP_XMFpAPxx,1486062393,Congratulations on making a career decision!  You will be great at medical 💆🏻 massage!
2017-00,BP_XMFpAPxx,1486227321,Miss u so much!
2017-00,BP_XMFpAPxx,1486334300,Wow nice!
2017-00,BP_XMFpAPxx,1486662342,Nice Picture!
2017-00,BPXt0tPgyJm,1484668006,Where? 😻
2017-00,BPXt0tPgyJm,1484668564,Beautiful Mike!!!
2017-00,BPXt0tPgyJm,1484669897,That is so beautiful!
2017-00,BPXt0tPgyJm,1484678764,Love that hike! ❤❤❤
2017-00,BPXt0tPgyJm,1484710144,Wow!!! Wow!! Gorgeous
2017-00,BPXt0tPgyJm,1485908338,killing it
2017-00,BPXt0tPgyJm,1486611246,Intense.
2017-00,BCyuNW7N2ah,1486173303,You are beautiful!
2017-00,GwtUB-N2QF,1490682468,😍
2017-00,BVHYp3eA4ae,1497670590,Your sweet legs! 💜💜💜😘
2017-00,BVezEJ-Askd,1497809696,😍😍❤️
2017-00,BVezEJ-Askd,1498336471,Sooo cute!!
2017-00,BVMuAETAjxY,1497236828,😍😍😍😍
2017-00,BVMuAETAjxY,1497347888,開心🐶 love u!
2017-00,BVMuAETAjxY,1497670572,💜💜💜
2017-00,BVMuAETAjxY,1498398305,So cute!!! 💝☺️
2017-00,BV4yAdsAARc,1498664922,Kiss boy has got to be the happiest puggy I've ever seen!  Always smiling 🤗💓💓💓💓💘
2017-00,BVZKAf8ggaU,1497613043,Hey cutie 💛🐝🐙
2017-00,BVZKAf8ggaU,1497627201,Look at that happy face!
2017-00,BVzWAlSgofC,1498491591,Such a sweet face!
2017-00,BVzWAlSgofC,1498664828,What a cutie pie 💘💘💘
2017-00,BVzWAlSgofC,1498706314,The BEST!!
2017-00,BVOX04mgx_Q,1497248429,💙💙💙
2017-00,BVOX04mgx_Q,1497263957,😍😍😍😍omg!! Youre so adorable!!
2017-00,BVOX04mgx_Q,1497347810,好可愛！！
2017-00,BSdaptlAVuL,1491300877,Sweety <3
2017-00,BSdaptlAVuL,1491349374,"Flat faced dogs like this dude can have some serious health issues that are rarely talked about online. Many of these dogs struggle to breath, develop painful eye ulcers, suffer from heat stoke and ultimately die prematurely. Please find out more at FlatFacedDogs.com (link also in bio)"
2017-00,BSdaptlAVuL,1491686510,Omg :')
2017-00,BS_deaMgJDt,1492478198,😂😂😂 hi there! You are always so happy 😊
2017-00,BS_deaMgJDt,1496579553,What a smile!
2017-00,BTncj2OAeEN,1493786356,👌
2017-00,BTncj2OAeEN,1493883903,☺
2017-00,BTx6RpIA_gA,1494139357,😄 see @pug.pacoca ..🐶🐶
2017-00,BTx6RpIA_gA,1494161786,Hello 🐶❤
2017-00,BTsGlCbA0X5,1494196604,Have you hugged your pug today?
2017-00,BSaqDElgwfF,1491208895,so cute! xox‼
2017-00,BSaqDElgwfF,1491211255,This is awesome!
2017-00,BSaqDElgwfF,1491217243,❤
2017-00,BSdbKotA2NI,1491302147,#pugsoverkids 🌚
2017-00,BSdbKotA2NI,1491302668,is this your? LOOOOOVE 💓
2017-00,BU6mmPagd3D,1496576149,Hey cutie ❤🐝🐙
2017-00,BU6mmPagd3D,1496579510,So precious!
2017-00,BU6mmPagd3D,1496616269,I love this face! Please plant a big kiss on it for me😘
2017-00,BU6mmPagd3D,1496642332,😀
2017-00,BSgLyUKAc0L,1491401239,Hello!!!😃
2017-00,BSgLyUKAc0L,1491406283,💚
2017-00,BRPsOxgAFBi,1488694399,🐾🐾🐾
2017-00,BRPsOxgAFBi,1488694818,Great post
2017-00,BRPsOxgAFBi,1494032164,😘😘😘
2017-00,BQ4PP1pgqE3,1487915892,Brilliant! Best one so far!
2017-00,BQ4PP1pgqE3,1488718917,😻
2017-00,BP14nQBBBd7,1485934196,Ya got nice photos
2017-00,BP14nQBBBd7,1485934876,You have some great pix!
2017-00,BSDi0xTAxHE,1490434829,❤❤😍😍
2017-00,BPy9Y1-B3Kk,1485686947,Amazing!
2017-00,BPy9Y1-B3Kk,1485690432,😏
2017-00,BPS4I5nhK31,1484505828,👌
2017-00,BU6fEIclpU6,1496573438,Eyebrow game is strong my dear ❤
2017-00,BU6fEIclpU6,1496631161,Great
2017-00,BU6fEIclpU6,1496645327,Cute hair 💋
2017-00,BUqrFH1lOyg,1496047230,Its beautiful in Queensland..
2017-00,BUqrFH1lOyg,1496176686,"So cute! My cat has very similar markings, a little more black on the face, but otherwise the same. Loves to snuggle too xxx"
2017-00,BUqrFH1lOyg,1496418031,Awesome post
2017-00,BUJdC8CFeOP,1495007210,Good to see you sorted the jeans out @tavcarre
2017-00,BT0rkhmlbVo,1494234950,Great photo guys
2017-00,BT0rkhmlbVo,1494236477,👌👌👌
2017-00,BT0rkhmlbVo,1494245183,Good luck! x
2017-00,BT6A-U3FGgw,1494408484,Nice album 👍
2017-00,BT6A-U3FGgw,1494410221,Cute!
2017-00,BT6A-U3FGgw,1494504421,Sooo cute!!!
2017-00,BT8dfZplCj6,1494490270,Very cool!
2017-00,BUG7w9PF34J,1494842101,"There must be a shop there somewhere ,where you can get some new jeans @tavcarre"
2017-00,BUG7w9PF34J,1494844106,😍😍😍😍😍 Amazing! @tavcarre
2017-00,BUG7w9PF34J,1494844638,Cutest picture guys 💕
2017-00,BT-O5f_lMFr,1494549621,😢
2017-00,BT3E9_VFR2E,1494311138,"""Wow! I like your img!!"""
2017-00,BT3E9_VFR2E,1494314260,Looks amazing
2017-00,BT3E9_VFR2E,1494354142,ᗩᗯEᔕOᗰE ᑭIᑕ ᗷEᑕ💋
2017-00,BT3E9_VFR2E,1494402970,How much do you reckon you could sell it for @tavcarre get the new boy on the job
2017-00,BT3E9_VFR2E,1494421526,✅!!!
2017-00,BSF4_qIg8yk,1491084237,Magnificent 😃
2017-00,BRQKYRxgF6g,1488708586,👏🏼👏🏼👏🏼 love you all so much xx
2017-00,BRQKYRxgF6g,1488709968,🖤🌸🖤 @danis3 wins for the best jump😜
2017-00,BRQKYRxgF6g,1488710768,Ha ha thanks @_dlg
2017-00,BRQKYRxgF6g,1488761624,Hahahahahah this is brilliant! @danis3 definetly wins for best jump 👌👏👌👏
2017-00,BRQKYRxgF6g,1488774163,You girls 💓💓💓💓💓💓💓
2017-00,BRQKYRxgF6g,1488951544,Nice
2017-00,BRQNtyUg8aI,1488867744,love it 😃
2017-00,BTq6cLplsTD,1493901588,Looks amazing and busy
2017-00,BTq6cLplsTD,1493905441,I am so jealous you are in Japan @tavcarre
2017-00,BTq6cLplsTD,1493952315,Are you just filming this so u can watch the cats on the big screen over and over
2017-00,BTq6cLplsTD,1493977384,Wow. 😧
2017-00,BTtUPrrFMQ8,1493982234,Holidays are the best! You guys look great 💗
2017-00,BTtUPrrFMQ8,1493985718,Looking relaxed guys 😎. Enjoy 🎉🍣✌😘
2017-00,BTtUPrrFMQ8,1493990249,Have a great time
2017-00,BTtUPrrFMQ8,1494024632,What an attractive couple 💙
2017-00,BQ93SBAAqCc,1488101454,U go Girl😍😍😍😍
2017-00,BQ93SBAAqCc,1488101731,Well done Becko @tavcarre
2017-00,BQ93SBAAqCc,1488106195,Good job!! @stephp3 is broken...
2017-00,BQ93SBAAqCc,1488167188,Awesome job girls 😍
2017-00,BQ93SBAAqCc,1488229188,Very cool :)
2017-00,BRMutf3gcoX,1488620013,Watch the knee @tavcarre
2017-00,BRMutf3gcoX,1488685483,Stunning
2017-00,BQsEg-5AZJw,1487541224,I'm doing the Oxfam walk too!!!
2017-00,BQsEg-5AZJw,1487550410,"Did lake mountain yesterday, only 23k which is huge but nothing compared to what we're about to do haha how's yours?"
2017-00,BP6mTI2DM7c,1485840083,Awwwww 😍😍😍😍
2017-00,BP6mTI2DM7c,1485843122,Awwww you guys 💗💗
2017-00,BP6mTI2DM7c,1485847869,gorgeous happy birthday lovely xx
2017-00,BP6mTI2DM7c,1485951337,Nice!
2017-00,BQrlw10g35M,1487481364,最高ですね😂💓
